AgBAL001	 Pop_0 	Agerm1_02 	170 	176
AgBPA013	 Pop_0 	Aschau1_02 	138 	140
AgBPA014	 Pop_0 	Aschau1_02 	138 	140
AgBPA015	 Pop_0 	Aschau1_02 	138 	140
AgBPA016	 Pop_0 	Aschau1_02 	0 	0
AgBPA017	 Pop_0 	Aschau1_02 	138 	140
AgBPA018	 Pop_0 	Aschau1_02 	138 	140
AgBPA019	 Pop_0 	Aschau1_02 	138 	138
AgBPA020	 Pop_0 	Aschau1_02 	140 	140
AgBPA021	 Pop_0 	Aschau1_02 	138 	140
AgBPA022	 Pop_0 	Aschau1_02 	138 	140
AgBPA023	 Pop_0 	Aschau1_02 	0 	0
AgBPA024	 Pop_0 	Aschau1_02 	138 	140
AgBPA025	 Pop_0 	Aschau1_02 	0 	0
AgBPA026	 Pop_0 	Aschau1_02 	138 	140
AgBPA027	 Pop_0 	Aschau1_02 	0 	0
AgBPA028	 Pop_0 	Aschau1_02 	138 	140
AgBPB001	 Pop_0 	Aschau1_02 	138 	138
AgBPB002	 Pop_0 	Aschau1_02 	136 	138
AgBPB003	 Pop_0 	Aschau1_02 	138 	138
AgBPB004	 Pop_0 	Aschau1_02 	138 	138
AgBPB005	 Pop_0 	Aschau1_02 	138 	138
AgBPB006	 Pop_0 	Aschau1_02 	136 	138
AgBPB007	 Pop_0 	Aschau1_02 	138 	138
AgBPB008	 Pop_0 	Aschau1_02 	138 	138
AgBPB009	 Pop_0 	Aschau1_02 	138 	138
AgBPB010	 Pop_0 	Aschau1_02 	138 	138
AgBPB011	 Pop_0 	Aschau1_02 	138 	138
AgBPB012	 Pop_0 	Aschau1_02 	138 	138
AgBPB013	 Pop_0 	Aschau1_02 	138 	138
AgBPB014	 Pop_0 	Aschau1_02 	138 	138
AgBPB015	 Pop_0 	Aschau1_02 	136 	136
AgBPB016	 Pop_0 	Aschau1_02 	136 	138
AgBPB017	 Pop_0 	Aschau1_02 	138 	138
AgBPB018	 Pop_0 	Aschau1_02 	138 	138
AgBPB019	 Pop_0 	Aschau1_02 	138 	138
AgBPB020	 Pop_0 	Aschau1_02 	136 	138
AgBPB021	 Pop_0 	Aschau1_02 	136 	140
AgBPB022	 Pop_0 	Aschau1_02 	138 	138
AgBPB023	 Pop_0 	Aschau1_02 	138 	138
AgBPB024	 Pop_0 	Aschau1_02 	138 	138
AgBPB025	 Pop_0 	Aschau1_02 	138 	138
AgBPB026	 Pop_0 	Aschau1_02 	138 	138
AgBPB027	 Pop_0 	Aschau1_02 	138 	138
AgBTM001	 Pop_1 	Aschau1_02 	138 	138
AgBTM002	 Pop_1 	Aschau1_02 	138 	138
AgBTM003	 Pop_1 	Aschau1_02 	138 	138
AgBTM004	 Pop_1 	Aschau1_02 	138 	138
AgBTM005	 Pop_1 	Aschau1_02 	138 	138
AgBTM006	 Pop_1 	Aschau1_02 	138 	138
AgBTM007	 Pop_1 	Aschau1_02 	138 	138
AgBTM008	 Pop_1 	Aschau1_02 	138 	138
AgBTM009	 Pop_1 	Aschau1_02 	138 	138
AgBTM010	 Pop_1 	Aschau1_02 	138 	138
AgBTM011	 Pop_1 	Aschau1_02 	138 	138
AgBTM012	 Pop_1 	Aschau1_02 	138 	138
AgBTM013	 Pop_1 	Aschau1_02 	138 	138
AgBTM014	 Pop_1 	Aschau1_02 	138 	138
AgBTM015	 Pop_1 	Aschau1_02 	138 	138
AgBTM016	 Pop_1 	Aschau1_02 	138 	138
AgBTM017	 Pop_1 	Aschau1_02 	138 	138
AgBTM018	 Pop_1 	Aschau1_02 	138 	138
AgBTM019	 Pop_1 	Aschau1_02 	138 	138
AgBTM020	 Pop_1 	Aschau1_02 	138 	138
AgBTM021	 Pop_1 	Aschau1_02 	138 	138
AgBTM022	 Pop_1 	Aschau1_02 	138 	138
AgBTM023	 Pop_1 	Aschau1_02 	138 	138
AgBTM024	 Pop_1 	Aschau1_02 	138 	138
AgBTM025	 Pop_1 	Aschau1_02 	138 	138
AgBTM026	 Pop_1 	Aschau1_02 	138 	138
AgBTM027	 Pop_1 	Aschau1_02 	138 	138
AgBTM028	 Pop_1 	Aschau1_02 	138 	138
AgBTM029	 Pop_1 	Aschau1_02 	138 	138
AgBTM030	 Pop_1 	Aschau1_02 	138 	138
AgBTM031	 Pop_1 	Aschau1_02 	138 	138
AgBTM032	 Pop_1 	Aschau1_02 	138 	138
AgBPN001	 Pop_0 	Aschau1_02 	136 	136
AgBPN002	 Pop_0 	Aschau1_02 	136 	136
AgBPN003	 Pop_0 	Aschau1_02 	136 	136
AgBPN004	 Pop_0 	Aschau1_02 	136 	136
AgBPN005	 Pop_0 	Aschau1_02 	0 	0
AgBPN006	 Pop_0 	Aschau1_02 	138 	138
AgBPN007	 Pop_0 	Aschau1_02 	138 	138
AgBPN008	 Pop_0 	Aschau1_02 	136 	136
AgBPN009	 Pop_0 	Aschau1_02 	136 	138
AgBPN010	 Pop_0 	Aschau1_02 	136 	138
AgBPN011	 Pop_0 	Aschau1_02 	138 	138
AgBPN012	 Pop_0 	Aschau1_02 	136 	138
AgBPN013	 Pop_0 	Aschau1_02 	0 	0
AgBPN014	 Pop_0 	Aschau1_02 	136 	136
AgBPN015	 Pop_0 	Aschau1_02 	138 	138
AgBPN016	 Pop_0 	Aschau1_02 	136 	136
AgBPN017	 Pop_0 	Aschau1_02 	136 	138
AgBPN018	 Pop_0 	Aschau1_02 	136 	136
AgBPN019	 Pop_0 	Aschau1_02 	136 	138
AgBPN020	 Pop_0 	Aschau1_02 	136 	136
AgBPN021	 Pop_0 	Aschau1_02 	0 	0
AgBPN022	 Pop_0 	Aschau1_02 	138 	138
AgBPN023	 Pop_0 	Aschau1_02 	136 	138
AgBPN024	 Pop_0 	Aschau1_02 	136 	138
AgBPN025	 Pop_0 	Aschau1_02 	136 	136
AgBPN026	 Pop_0 	Aschau1_02 	0 	0
AgBPN027	 Pop_0 	Aschau1_02 	136 	138
AgBPN028	 Pop_0 	Aschau1_02 	138 	138
AgBPN029	 Pop_0 	Aschau1_02 	0 	0
AgBPR003	 Pop_0 	Aschau1_02 	0 	0
AgBPR004	 Pop_0 	Aschau1_02 	136 	136
AgBPR006	 Pop_0 	Aschau1_02 	0 	0
AgBPR008	 Pop_0 	Aschau1_02 	148 	150
AgBPR010	 Pop_0 	Aschau1_02 	152 	152
AgBAL001	 Pop_0 	Aschau1_03 	203 	203
AgBAL002	 Pop_0 	Aschau1_03 	203 	217
AgBAL003	 Pop_0 	Aschau1_03 	199 	203
AgBAL004	 Pop_0 	Aschau1_03 	199 	199
AgBAL005	 Pop_0 	Aschau1_03 	203 	203
AgBAL006	 Pop_0 	Aschau1_03 	201 	203
AgBAL007	 Pop_0 	Aschau1_03 	199 	201
AgBAL008	 Pop_0 	Aschau1_03 	203 	203
AgBAL010	 Pop_0 	Aschau1_03 	203 	203
AgBAL011	 Pop_0 	Aschau1_03 	203 	203
AgBAL012	 Pop_0 	Aschau1_03 	201 	203
AgBAL013	 Pop_0 	Aschau1_03 	203 	215
AgBAL014	 Pop_0 	Aschau1_03 	203 	203
AgBAL015	 Pop_0 	Aschau1_03 	203 	203
AgBAL016	 Pop_0 	Aschau1_03 	203 	203
AgBAL017	 Pop_0 	Aschau1_03 	203 	203
AgBAL018	 Pop_0 	Aschau1_03 	203 	225
AgBAL020	 Pop_0 	Aschau1_03 	201 	203
AgBAL021	 Pop_0 	Aschau1_03 	201 	203
AgBAL022	 Pop_0 	Aschau1_03 	201 	203
AgBAL023	 Pop_0 	Aschau1_03 	203 	203
AgBAL024	 Pop_0 	Aschau1_03 	203 	203
AgBAL025	 Pop_0 	Aschau1_03 	203 	203
AgBAL026	 Pop_0 	Aschau1_03 	201 	203
AgBAL027	 Pop_0 	Aschau1_03 	199 	203
AgBAL028	 Pop_0 	Aschau1_03 	203 	203
AgBAL029	 Pop_0 	Aschau1_03 	201 	201
AgBAL030	 Pop_0 	Aschau1_03 	209 	215
AgBAL032	 Pop_0 	Aschau1_03 	203 	233
AgBMR005	 Pop_0 	Aschau1_03 	203 	221
AgBMR006	 Pop_0 	Aschau1_03 	201 	203
AgBMR007	 Pop_0 	Aschau1_03 	199 	221
AgBMR009	 Pop_0 	Aschau1_03 	203 	203
AgBMR010	 Pop_0 	Aschau1_03 	203 	209
AgBMR011	 Pop_0 	Aschau1_03 	221 	223
AgBMR012	 Pop_0 	Aschau1_03 	0 	0
AgBMR013	 Pop_0 	Aschau1_03 	201 	205
AgBMR014	 Pop_0 	Aschau1_03 	203 	219
AgBMR016	 Pop_0 	Aschau1_03 	201 	211
AgBMR017	 Pop_0 	Aschau1_03 	201 	203
AgBMR018	 Pop_0 	Aschau1_03 	203 	221
AgBMR019	 Pop_0 	Aschau1_03 	201 	201
AgBMR020	 Pop_0 	Aschau1_03 	203 	203
AgBMR021	 Pop_0 	Aschau1_03 	221 	223
AgBMR022	 Pop_0 	Aschau1_03 	203 	207
AgBMR023	 Pop_0 	Aschau1_03 	209 	221
AgBMR024	 Pop_0 	Aschau1_03 	201 	203
AgBMR025	 Pop_0 	Aschau1_03 	201 	221
AgBMR026	 Pop_0 	Aschau1_03 	201 	201
AgBMR027	 Pop_0 	Aschau1_03 	201 	207
AgBMR029	 Pop_0 	Aschau1_03 	201 	221
AgBMR030	 Pop_0 	Aschau1_03 	201 	223
AgBMR031	 Pop_0 	Aschau1_03 	203 	207
AgBMR032	 Pop_0 	Aschau1_03 	201 	203
AgBMR033	 Pop_0 	Aschau1_03 	201 	203
AgBMR034	 Pop_0 	Aschau1_03 	201 	203
AgBMR035	 Pop_0 	Aschau1_03 	221 	221
AgBMR036	 Pop_0 	Aschau1_03 	203 	203
AgBMR037	 Pop_0 	Aschau1_03 	203 	203
AgBMR038	 Pop_0 	Aschau1_03 	203 	221
AgBPA001	 Pop_0 	Aschau1_03 	201 	203
AgBPA002	 Pop_0 	Aschau1_03 	199 	201
AgBPA003	 Pop_0 	Aschau1_03 	199 	199
AgBPA004	 Pop_0 	Aschau1_03 	199 	199
AgBPA005	 Pop_0 	Aschau1_03 	199 	203
AgBPA006	 Pop_0 	Aschau1_03 	199 	203
AgBPA007	 Pop_0 	Aschau1_03 	199 	199
AgBPA008	 Pop_0 	Aschau1_03 	199 	199
AgBPA009	 Pop_0 	Aschau1_03 	203 	207
AgBPA010	 Pop_0 	Aschau1_03 	199 	199
AgBPA011	 Pop_0 	Aschau1_03 	199 	201
AgBPA012	 Pop_0 	Aschau1_03 	199 	203
AgBPA013	 Pop_0 	Aschau1_03 	207 	207
AgBPA014	 Pop_0 	Aschau1_03 	199 	201
AgBPA015	 Pop_0 	Aschau1_03 	199 	199
AgBPA016	 Pop_0 	Aschau1_03 	199 	219
AgBPA017	 Pop_0 	Aschau1_03 	199 	201
AgBPA018	 Pop_0 	Aschau1_03 	199 	199
AgBPA019	 Pop_0 	Aschau1_03 	203 	203
AgBPA020	 Pop_0 	Aschau1_03 	199 	199
AgBPA021	 Pop_0 	Aschau1_03 	199 	199
AgBPA022	 Pop_0 	Aschau1_03 	199 	203
AgBPA023	 Pop_0 	Aschau1_03 	199 	201
AgBPA024	 Pop_0 	Aschau1_03 	199 	199
AgBPA025	 Pop_0 	Aschau1_03 	199 	199
AgBPA026	 Pop_0 	Aschau1_03 	199 	207
AgBPA027	 Pop_0 	Aschau1_03 	199 	199
AgBPA028	 Pop_0 	Aschau1_03 	199 	199
AgBPB001	 Pop_0 	Aschau1_03 	199 	201
AgBPB002	 Pop_0 	Aschau1_03 	205 	205
AgBPB003	 Pop_0 	Aschau1_03 	205 	219
AgBPB004	 Pop_0 	Aschau1_03 	201 	203
AgBPB005	 Pop_0 	Aschau1_03 	203 	203
AgBPB006	 Pop_0 	Aschau1_03 	203 	207
AgBPB007	 Pop_0 	Aschau1_03 	203 	219
AgBPB008	 Pop_0 	Aschau1_03 	219 	219
AgBPB009	 Pop_0 	Aschau1_03 	203 	207
AgBPB010	 Pop_0 	Aschau1_03 	203 	203
AgBPB011	 Pop_0 	Aschau1_03 	207 	219
AgBPB012	 Pop_0 	Aschau1_03 	199 	203
AgBPB013	 Pop_0 	Aschau1_03 	203 	203
AgBPB014	 Pop_0 	Aschau1_03 	203 	219
AgBPB015	 Pop_0 	Aschau1_03 	201 	215
AgBPB016	 Pop_0 	Aschau1_03 	203 	217
AgBPB017	 Pop_0 	Aschau1_03 	209 	221
AgBPB018	 Pop_0 	Aschau1_03 	201 	201
AgBPB019	 Pop_0 	Aschau1_03 	203 	203
AgBPB020	 Pop_0 	Aschau1_03 	0 	0
AgBPB021	 Pop_0 	Aschau1_03 	201 	201
AgBPB022	 Pop_0 	Aschau1_03 	201 	203
AgBPB023	 Pop_0 	Aschau1_03 	199 	201
AgBPB024	 Pop_0 	Aschau1_03 	203 	215
AgBPB025	 Pop_0 	Aschau1_03 	201 	203
AgBPB026	 Pop_0 	Aschau1_03 	199 	205
AgBPB027	 Pop_0 	Aschau1_03 	0 	0
AgBTM001	 Pop_1 	Aschau1_03 	201 	201
AgBTM002	 Pop_1 	Aschau1_03 	201 	201
AgBTM003	 Pop_1 	Aschau1_03 	201 	201
AgBTM004	 Pop_1 	Aschau1_03 	201 	201
AgBTM005	 Pop_1 	Aschau1_03 	201 	201
AgBTM006	 Pop_1 	Aschau1_03 	201 	201
AgBTM007	 Pop_1 	Aschau1_03 	201 	201
AgBTM008	 Pop_1 	Aschau1_03 	201 	201
AgBTM009	 Pop_1 	Aschau1_03 	201 	201
AgBTM010	 Pop_1 	Aschau1_03 	201 	201
AgBTM011	 Pop_1 	Aschau1_03 	201 	201
AgBTM012	 Pop_1 	Aschau1_03 	201 	201
AgBTM013	 Pop_1 	Aschau1_03 	201 	201
AgBTM014	 Pop_1 	Aschau1_03 	201 	201
AgBTM015	 Pop_1 	Aschau1_03 	201 	201
AgBTM016	 Pop_1 	Aschau1_03 	201 	201
AgBTM017	 Pop_1 	Aschau1_03 	201 	201
AgBTM018	 Pop_1 	Aschau1_03 	201 	201
AgBTM019	 Pop_1 	Aschau1_03 	201 	201
AgBTM020	 Pop_1 	Aschau1_03 	201 	201
AgBTM021	 Pop_1 	Aschau1_03 	201 	201
AgBTM022	 Pop_1 	Aschau1_03 	201 	201
AgBTM023	 Pop_1 	Aschau1_03 	201 	201
AgBTM024	 Pop_1 	Aschau1_03 	201 	201
AgBTM025	 Pop_1 	Aschau1_03 	201 	201
AgBTM026	 Pop_1 	Aschau1_03 	201 	201
AgBTM027	 Pop_1 	Aschau1_03 	201 	201
AgBTM028	 Pop_1 	Aschau1_03 	201 	201
AgBTM029	 Pop_1 	Aschau1_03 	201 	201
AgBTM030	 Pop_1 	Aschau1_03 	201 	201
AgBTM031	 Pop_1 	Aschau1_03 	201 	201
AgBTM032	 Pop_1 	Aschau1_03 	201 	201
AgBPN001	 Pop_0 	Aschau1_03 	201 	201
AgBPN002	 Pop_0 	Aschau1_03 	201 	203
AgBPN003	 Pop_0 	Aschau1_03 	199 	201
AgBPN004	 Pop_0 	Aschau1_03 	203 	203
AgBPN005	 Pop_0 	Aschau1_03 	201 	201
AgBPN006	 Pop_0 	Aschau1_03 	203 	203
AgBPN007	 Pop_0 	Aschau1_03 	203 	203
AgBPN008	 Pop_0 	Aschau1_03 	201 	203
AgBPN009	 Pop_0 	Aschau1_03 	201 	201
AgBPN010	 Pop_0 	Aschau1_03 	201 	203
AgBPN011	 Pop_0 	Aschau1_03 	203 	203
AgBPN012	 Pop_0 	Aschau1_03 	201 	203
AgBPN013	 Pop_0 	Aschau1_03 	203 	203
AgBPN014	 Pop_0 	Aschau1_03 	201 	203
AgBPN015	 Pop_0 	Aschau1_03 	201 	203
AgBPN016	 Pop_0 	Aschau1_03 	201 	201
AgBPN017	 Pop_0 	Aschau1_03 	201 	203
AgBPN018	 Pop_0 	Aschau1_03 	201 	203
AgBPN019	 Pop_0 	Aschau1_03 	203 	203
AgBPN020	 Pop_0 	Aschau1_03 	201 	203
AgBPN021	 Pop_0 	Aschau1_03 	203 	203
AgBPN022	 Pop_0 	Aschau1_03 	203 	203
AgBPN023	 Pop_0 	Aschau1_03 	201 	203
AgBPN024	 Pop_0 	Aschau1_03 	201 	203
AgBPN025	 Pop_0 	Aschau1_03 	201 	203
AgBPN026	 Pop_0 	Aschau1_03 	201 	203
AgBPN027	 Pop_0 	Aschau1_03 	203 	203
AgBPN028	 Pop_0 	Aschau1_03 	203 	203
AgBPN029	 Pop_0 	Aschau1_03 	201 	203
AgBPR003	 Pop_0 	Aschau1_03 	203 	203
AgBPR004	 Pop_0 	Aschau1_03 	201 	203
AgBPR006	 Pop_0 	Aschau1_03 	201 	203
AgBPR008	 Pop_0 	Aschau1_03 	209 	209
AgBPR010	 Pop_0 	Aschau1_03 	213 	213
AgBAL001	 Pop_0 	Aschau1_04 	226 	228
AgBAL002	 Pop_0 	Aschau1_04 	226 	226
AgBAL003	 Pop_0 	Aschau1_04 	224 	226
AgBAL004	 Pop_0 	Aschau1_04 	228 	228
AgBAL005	 Pop_0 	Aschau1_04 	222 	228
AgBAL006	 Pop_0 	Aschau1_04 	222 	226
AgBAL007	 Pop_0 	Aschau1_04 	224 	228
AgBAL008	 Pop_0 	Aschau1_04 	224 	228
AgBAL010	 Pop_0 	Aschau1_04 	224 	228
AgBAL011	 Pop_0 	Aschau1_04 	224 	224
AgBAL012	 Pop_0 	Aschau1_04 	226 	226
AgBAL013	 Pop_0 	Aschau1_04 	226 	226
AgBAL014	 Pop_0 	Aschau1_04 	226 	228
AgBAL015	 Pop_0 	Aschau1_04 	224 	228
AgBAL016	 Pop_0 	Aschau1_04 	226 	226
AgBAL017	 Pop_0 	Aschau1_04 	226 	226
AgBAL018	 Pop_0 	Aschau1_04 	226 	226
AgBAL020	 Pop_0 	Aschau1_04 	226 	226
AgBAL021	 Pop_0 	Aschau1_04 	222 	226
AgBAL022	 Pop_0 	Aschau1_04 	226 	226
AgBAL023	 Pop_0 	Aschau1_04 	226 	228
AgBAL024	 Pop_0 	Aschau1_04 	226 	226
AgBAL025	 Pop_0 	Aschau1_04 	226 	228
AgBAL026	 Pop_0 	Aschau1_04 	222 	226
AgBAL027	 Pop_0 	Aschau1_04 	226 	226
AgBAL028	 Pop_0 	Aschau1_04 	226 	226
AgBAL029	 Pop_0 	Aschau1_04 	228 	228
AgBAL030	 Pop_0 	Aschau1_04 	224 	226
AgBAL032	 Pop_0 	Aschau1_04 	224 	228
AgBMR005	 Pop_0 	Aschau1_04 	226 	226
AgBMR006	 Pop_0 	Aschau1_04 	226 	226
AgBMR007	 Pop_0 	Aschau1_04 	224 	226
AgBMR009	 Pop_0 	Aschau1_04 	226 	226
AgBMR010	 Pop_0 	Aschau1_04 	226 	226
AgBMR011	 Pop_0 	Aschau1_04 	226 	226
AgBMR012	 Pop_0 	Aschau1_04 	0 	0
AgBMR013	 Pop_0 	Aschau1_04 	226 	226
AgBMR014	 Pop_0 	Aschau1_04 	226 	226
AgBMR016	 Pop_0 	Aschau1_04 	226 	226
AgBMR017	 Pop_0 	Aschau1_04 	224 	226
AgBMR018	 Pop_0 	Aschau1_04 	0 	0
AgBMR019	 Pop_0 	Aschau1_04 	0 	0
AgBMR020	 Pop_0 	Aschau1_04 	0 	0
AgBMR021	 Pop_0 	Aschau1_04 	226 	226
AgBMR022	 Pop_0 	Aschau1_04 	0 	0
AgBMR023	 Pop_0 	Aschau1_04 	226 	226
AgBMR024	 Pop_0 	Aschau1_04 	226 	226
AgBMR025	 Pop_0 	Aschau1_04 	222 	226
AgBMR026	 Pop_0 	Aschau1_04 	224 	226
AgBMR027	 Pop_0 	Aschau1_04 	226 	226
AgBMR029	 Pop_0 	Aschau1_04 	224 	226
AgBMR030	 Pop_0 	Aschau1_04 	224 	226
AgBMR031	 Pop_0 	Aschau1_04 	226 	226
AgBMR032	 Pop_0 	Aschau1_04 	224 	226
AgBMR033	 Pop_0 	Aschau1_04 	224 	226
AgBMR034	 Pop_0 	Aschau1_04 	226 	226
AgBMR035	 Pop_0 	Aschau1_04 	226 	226
AgBMR036	 Pop_0 	Aschau1_04 	0 	0
AgBMR037	 Pop_0 	Aschau1_04 	224 	226
AgBMR038	 Pop_0 	Aschau1_04 	224 	226
AgBPA001	 Pop_0 	Aschau1_04 	226 	226
AgBPA002	 Pop_0 	Aschau1_04 	226 	228
AgBPA003	 Pop_0 	Aschau1_04 	226 	226
AgBPA004	 Pop_0 	Aschau1_04 	226 	228
AgBPA005	 Pop_0 	Aschau1_04 	226 	228
AgBPA006	 Pop_0 	Aschau1_04 	226 	226
AgBPA007	 Pop_0 	Aschau1_04 	226 	228
AgBPA008	 Pop_0 	Aschau1_04 	224 	228
AgBPA009	 Pop_0 	Aschau1_04 	226 	228
AgBPA010	 Pop_0 	Aschau1_04 	226 	228
AgBPA011	 Pop_0 	Aschau1_04 	226 	228
AgBPA012	 Pop_0 	Aschau1_04 	226 	228
AgBPA013	 Pop_0 	Aschau1_04 	226 	228
AgBPA014	 Pop_0 	Aschau1_04 	224 	226
AgBPA015	 Pop_0 	Aschau1_04 	224 	228
AgBPA016	 Pop_0 	Aschau1_04 	226 	228
AgBPA017	 Pop_0 	Aschau1_04 	226 	226
AgBPA018	 Pop_0 	Aschau1_04 	226 	228
AgBPA019	 Pop_0 	Aschau1_04 	226 	228
AgBPA020	 Pop_0 	Aschau1_04 	226 	228
AgBPA021	 Pop_0 	Aschau1_04 	226 	228
AgBPA022	 Pop_0 	Aschau1_04 	226 	226
AgBPA023	 Pop_0 	Aschau1_04 	226 	226
AgBPA024	 Pop_0 	Aschau1_04 	226 	228
AgBPA025	 Pop_0 	Aschau1_04 	226 	226
AgBPA026	 Pop_0 	Aschau1_04 	226 	226
AgBPA027	 Pop_0 	Aschau1_04 	226 	230
AgBPA028	 Pop_0 	Aschau1_04 	226 	228
AgBPB001	 Pop_0 	Aschau1_04 	226 	226
AgBPB002	 Pop_0 	Aschau1_04 	224 	224
AgBPB003	 Pop_0 	Aschau1_04 	226 	226
AgBPB004	 Pop_0 	Aschau1_04 	0 	0
AgBPB005	 Pop_0 	Aschau1_04 	226 	228
AgBPB006	 Pop_0 	Aschau1_04 	226 	226
AgBPB007	 Pop_0 	Aschau1_04 	226 	226
AgBPB008	 Pop_0 	Aschau1_04 	226 	226
AgBPB009	 Pop_0 	Aschau1_04 	226 	226
AgBPB010	 Pop_0 	Aschau1_04 	224 	226
AgBPB011	 Pop_0 	Aschau1_04 	224 	226
AgBPB012	 Pop_0 	Aschau1_04 	226 	226
AgBPB013	 Pop_0 	Aschau1_04 	226 	226
AgBPB014	 Pop_0 	Aschau1_04 	224 	226
AgBPB015	 Pop_0 	Aschau1_04 	224 	226
AgBPB016	 Pop_0 	Aschau1_04 	226 	228
AgBPB017	 Pop_0 	Aschau1_04 	226 	228
AgBPB018	 Pop_0 	Aschau1_04 	226 	226
AgBPB019	 Pop_0 	Aschau1_04 	224 	226
AgBPB020	 Pop_0 	Aschau1_04 	0 	0
AgBPB021	 Pop_0 	Aschau1_04 	226 	226
AgBPB022	 Pop_0 	Aschau1_04 	226 	226
AgBPB023	 Pop_0 	Aschau1_04 	226 	226
AgBPB024	 Pop_0 	Aschau1_04 	226 	226
AgBPB025	 Pop_0 	Aschau1_04 	224 	226
AgBPB026	 Pop_0 	Aschau1_04 	226 	228
AgBPB027	 Pop_0 	Aschau1_04 	226 	226
AgBTM001	 Pop_1 	Aschau1_04 	226 	226
AgBTM002	 Pop_1 	Aschau1_04 	226 	226
AgBTM003	 Pop_1 	Aschau1_04 	226 	226
AgBTM004	 Pop_1 	Aschau1_04 	226 	226
AgBTM005	 Pop_1 	Aschau1_04 	226 	226
AgBTM006	 Pop_1 	Aschau1_04 	226 	226
AgBTM007	 Pop_1 	Aschau1_04 	226 	226
AgBTM008	 Pop_1 	Aschau1_04 	226 	226
AgBTM009	 Pop_1 	Aschau1_04 	226 	226
AgBTM010	 Pop_1 	Aschau1_04 	226 	226
AgBTM011	 Pop_1 	Aschau1_04 	226 	226
AgBTM012	 Pop_1 	Aschau1_04 	226 	226
AgBTM013	 Pop_1 	Aschau1_04 	226 	226
AgBTM014	 Pop_1 	Aschau1_04 	226 	226
AgBTM015	 Pop_1 	Aschau1_04 	226 	226
AgBTM016	 Pop_1 	Aschau1_04 	226 	226
AgBTM017	 Pop_1 	Aschau1_04 	226 	226
AgBTM018	 Pop_1 	Aschau1_04 	226 	226
AgBTM019	 Pop_1 	Aschau1_04 	226 	226
AgBTM020	 Pop_1 	Aschau1_04 	226 	226
AgBTM021	 Pop_1 	Aschau1_04 	226 	226
AgBTM022	 Pop_1 	Aschau1_04 	226 	226
AgBTM023	 Pop_1 	Aschau1_04 	226 	226
AgBTM024	 Pop_1 	Aschau1_04 	226 	226
AgBTM025	 Pop_1 	Aschau1_04 	226 	226
AgBTM026	 Pop_1 	Aschau1_04 	226 	226
AgBTM027	 Pop_1 	Aschau1_04 	226 	226
AgBTM028	 Pop_1 	Aschau1_04 	226 	226
AgBTM029	 Pop_1 	Aschau1_04 	226 	226
AgBTM030	 Pop_1 	Aschau1_04 	226 	226
AgBTM031	 Pop_1 	Aschau1_04 	226 	226
AgBTM032	 Pop_1 	Aschau1_04 	226 	226
AgBPN001	 Pop_0 	Aschau1_04 	222 	228
AgBPN002	 Pop_0 	Aschau1_04 	222 	226
AgBPN003	 Pop_0 	Aschau1_04 	226 	226
AgBPN004	 Pop_0 	Aschau1_04 	226 	226
AgBPN005	 Pop_0 	Aschau1_04 	226 	226
AgBPN006	 Pop_0 	Aschau1_04 	226 	226
AgBPN007	 Pop_0 	Aschau1_04 	226 	226
AgBPN008	 Pop_0 	Aschau1_04 	226 	226
AgBPN009	 Pop_0 	Aschau1_04 	226 	226
AgBPN010	 Pop_0 	Aschau1_04 	226 	226
AgBPN011	 Pop_0 	Aschau1_04 	226 	226
AgBPN012	 Pop_0 	Aschau1_04 	226 	226
AgBPN013	 Pop_0 	Aschau1_04 	226 	226
AgBPN014	 Pop_0 	Aschau1_04 	226 	226
AgBPN015	 Pop_0 	Aschau1_04 	226 	226
AgBPN016	 Pop_0 	Aschau1_04 	226 	226
AgBPN017	 Pop_0 	Aschau1_04 	222 	226
AgBPN018	 Pop_0 	Aschau1_04 	226 	226
AgBPN019	 Pop_0 	Aschau1_04 	226 	226
AgBPN020	 Pop_0 	Aschau1_04 	226 	226
AgBPN021	 Pop_0 	Aschau1_04 	226 	226
AgBPN022	 Pop_0 	Aschau1_04 	226 	226
AgBPN023	 Pop_0 	Aschau1_04 	226 	226
AgBPN024	 Pop_0 	Aschau1_04 	226 	226
AgBPN025	 Pop_0 	Aschau1_04 	222 	226
AgBPN026	 Pop_0 	Aschau1_04 	226 	226
AgBPN027	 Pop_0 	Aschau1_04 	226 	226
AgBPN028	 Pop_0 	Aschau1_04 	226 	226
AgBPN029	 Pop_0 	Aschau1_04 	226 	226
AgBPR003	 Pop_0 	Aschau1_04 	226 	230
AgBPR004	 Pop_0 	Aschau1_04 	0 	0
AgBPR006	 Pop_0 	Aschau1_04 	226 	226
AgBPR008	 Pop_0 	Aschau1_04 	226 	228
AgBPR010	 Pop_0 	Aschau1_04 	226 	226
AgBAL001	 Pop_0 	Aschau1_05 	175 	185
AgBAL002	 Pop_0 	Aschau1_05 	175 	175
AgBAL003	 Pop_0 	Aschau1_05 	185 	185
AgBAL004	 Pop_0 	Aschau1_05 	203 	203
AgBAL005	 Pop_0 	Aschau1_05 	181 	185
AgBAL006	 Pop_0 	Aschau1_05 	175 	175
AgBAL007	 Pop_0 	Aschau1_05 	175 	175
AgBAL008	 Pop_0 	Aschau1_05 	175 	185
AgBAL010	 Pop_0 	Aschau1_05 	175 	175
AgBAL011	 Pop_0 	Aschau1_05 	175 	175
